Sample_ID,Title,Organism,Series_ID,GPL_ID,Instrument Model,SRA_ID,Library Strategy,H3K4me3_description,Tissue,Cell Line,Cell Type,Disease,Treatment,Genotype,Antibody,Feature in Title,Feature in Ab,Feature in Title or Ab
GSM2178522,Term_H3K4me3_rep2_input,Homo sapiens,['GSE81957'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1802114,ChIP-Seq,{'Title': 'Term_H3K4me3_rep2_input'},umbilical cord blood,,,,{},{},{},True,False,True
GSM2178523,Term_H3K4me3_rep3,Homo sapiens,['GSE81957'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1802115,ChIP-Seq,"{'chip antibody': 'H3K4me3 (Abcam, ab8580, lot GR164207-1)', 'Title': 'Term_H3K4me3_rep3'}",umbilical cord blood,,,,{},{},"{'chip antibody': 'H3K4me3 (Abcam, ab8580, lot GR164207-1)'}",True,True,True
GSM2178520,Term_H3K4me3_rep1_input,Homo sapiens,['GSE81957'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1802112,ChIP-Seq,{'Title': 'Term_H3K4me3_rep1_input'},umbilical cord blood,,,,{},{},{},True,False,True
GSM2178521,Term_H3K4me3_rep2,Homo sapiens,['GSE81957'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1802113,ChIP-Seq,"{'chip antibody': 'H3K4me3 (Abcam, ab8580, lot GR188707-1)', 'Title': 'Term_H3K4me3_rep2'}",umbilical cord blood,,,,{},{},"{'chip antibody': 'H3K4me3 (Abcam, ab8580, lot GR188707-1)'}",True,True,True
GSM2178526,Adult_H3K4me3_rep1_input,Homo sapiens,['GSE81957'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1802118,ChIP-Seq,{'Title': 'Adult_H3K4me3_rep1_input'},peripheral blood,,,,{},{},{},True,False,True
GSM2178527,Adult_H3K4me3_rep2,Homo sapiens,['GSE81957'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1802119,ChIP-Seq,"{'chip antibody': 'H3K4me3 (Abcam, ab8580, lot GR164207-1)', 'Title': 'Adult_H3K4me3_rep2'}",peripheral blood,,,,{},{},"{'chip antibody': 'H3K4me3 (Abcam, ab8580, lot GR164207-1)'}",True,True,True
GSM2178524,Term_H3K4me3_rep3_input,Homo sapiens,['GSE81957'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1802116,ChIP-Seq,{'Title': 'Term_H3K4me3_rep3_input'},umbilical cord blood,,,,{},{},{},True,False,True
GSM2178525,Adult_H3K4me3_rep1,Homo sapiens,['GSE81957'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1802117,ChIP-Seq,"{'chip antibody': 'H3K4me3 (Abcam, ab8580, lot GR164207-1)', 'Title': 'Adult_H3K4me3_rep1'}",peripheral blood,,,,{},{},"{'chip antibody': 'H3K4me3 (Abcam, ab8580, lot GR164207-1)'}",True,True,True
GSM1550855,GM19190_H3K4ME3,Homo sapiens,['GSE62742'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX764534,ChIP-Seq,"{'antibody': 'H3K4ME3', 'Title': 'GM19190_H3K4ME3'}",,GM19190,,,{},{},{'antibody': 'H3K4ME3'},True,True,True
GSM1550853,GM18498_H3K4ME3,Homo sapiens,['GSE62742'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX764532,ChIP-Seq,"{'antibody': 'H3K4ME3', 'Title': 'GM18498_H3K4ME3'}",,GM18498,,,{},{},{'antibody': 'H3K4ME3'},True,True,True
GSM1249885,ChIP-seq_H3K4me3-HEK293T,Homo sapiens,['GSE51633'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX367316,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'ChIP-seq_H3K4me3-HEK293T'}",,Human Embryonic Kidney 293 cells,,,{},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM669905,ChIP-Seq analysis of H3K4me3 in cingulate gyrus cells; Lib:XZ:20100924:09--ChIP:XZ:20100914:09:cingulate gyrus:H3K4Me3,Homo sapiens,['GSE19465'],GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX533037,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'H3K4Me3', 'Title': 'ChIP-Seq analysis of H3K4me3 in cingulate gyrus cells; Lib:XZ:20100924:09--ChIP:XZ:20100914:09:cingulate gyrus:H3K4Me3'}",,,,none,{},{},{'chip_antibody': 'H3K4Me3'},True,True,True
GSM1550859,GM19147-2_H3K4ME3,Homo sapiens,['GSE62742'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX764538,ChIP-Seq,"{'antibody': 'H3K4ME3', 'Title': 'GM19147-2_H3K4ME3'}",,GM19147,,,{},{},{'antibody': 'H3K4ME3'},True,True,True
GSM1058780,"Histone H3K4me3 ChIP-Seq of Fetal Intestine, Small; Histone.DS21533",Homo sapiens,['GSE18927'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX213505,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'Histone H3K4me3', 'Title': 'Histone H3K4me3 ChIP-Seq of Fetal Intestine, Small; Histone.DS21533'}",,,,None,{},{},{'chip_antibody': 'Histone H3K4me3'},True,True,True
GSM1058781,"Histone H3K4me3 ChIP-Seq of Fetal Muscle, Leg; Histone.DS21536",Homo sapiens,['GSE18927'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX213506,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'Histone H3K4me3', 'Title': 'Histone H3K4me3 ChIP-Seq of Fetal Muscle, Leg; Histone.DS21536'}",,,,None,{},{},{'chip_antibody': 'Histone H3K4me3'},True,True,True
GSM1058782,Histone H3K4me3 ChIP-Seq of CD3 Primary Cells; Histone.DS21703,Homo sapiens,['GSE18927'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX213507,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'Histone H3K4me3', 'Title': 'Histone H3K4me3 ChIP-Seq of CD3 Primary Cells; Histone.DS21703'}",,,,None,{},{},{'chip_antibody': 'Histone H3K4me3'},True,True,True
GSM1648034,CB4_H3K4me3,Homo sapiens,['GSE67494'],GPL16791,Illumina HiSeq 2500,https://www.ncbi.nlm.nih.gov/sra?term=SRX976240,ChIP-Seq,"{'chip antibody': 'anti-H3K4me3 (Abcam, catalog# ab8580, lot# GR144288-1)', 'Title': 'CB4_H3K4me3'}",tonsil,,,,{},{},"{'chip antibody': 'anti-H3K4me3 (Abcam, catalog# ab8580, lot# GR144288-1)'}",True,True,True
GSM1648037,CB5_H3K4me3,Homo sapiens,['GSE67494'],GPL16791,Illumina HiSeq 2500,https://www.ncbi.nlm.nih.gov/sra?term=SRX976243,ChIP-Seq,"{'chip antibody': 'anti-H3K4me3 (Abcam, catalog# ab8580, lot# GR144288-1)', 'Title': 'CB5_H3K4me3'}",tonsil,,,,{},{},"{'chip antibody': 'anti-H3K4me3 (Abcam, catalog# ab8580, lot# GR144288-1)'}",True,True,True
GSM1499823,H3K4me3_ChIPSeq F-H9S3,Homo sapiens,['GSE61224'],GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX696475,ChIP-Seq,"{'antibody': 'H3K4me3 (Diagenode, pAb-003-050 )', 'Title': 'H3K4me3_ChIPSeq F-H9S3'}",,,,,{},{},"{'antibody': 'H3K4me3 (Diagenode, pAb-003-050 )'}",True,True,True
GSM1975188,GCC061_mem,Homo sapiens,"['GSE76153', 'GSE85467']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1491590,ChIP-Seq,{'chip antibody': 'H3K4Me3'},Gastric Cancer Line,YCC22,,,{},{},{'chip antibody': 'H3K4Me3'},False,True,True
GSM1499824,H3K4me3_ChIPSeq TL2i-H9S3,Homo sapiens,['GSE61224'],GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX696476,ChIP-Seq,"{'antibody': 'H3K4me3 (Diagenode, pAb-003-050 )', 'Title': 'H3K4me3_ChIPSeq TL2i-H9S3'}",,,,,{},{},"{'antibody': 'H3K4me3 (Diagenode, pAb-003-050 )'}",True,True,True
GSM1975184,GCC051_mem,Homo sapiens,"['GSE76153', 'GSE85467']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1491586,ChIP-Seq,{'chip antibody': 'H3K4Me3'},Gastric Cancer Line,YCC3,,,{},{},{'chip antibody': 'H3K4Me3'},False,True,True
GSM621667,ChIP-Seq analysis of H3K4me3 in mobilized CD34 cells; Lib:RI:20100517:10--ChIP:Thanh:20100504:10:Mobilized CD34:H3K4Me3,Homo sapiens,['GSE19465'],GPL9115,Illumina Genome Analyzer II,https://www.ncbi.nlm.nih.gov/sra?term=SRX031353,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'H3K4Me3', 'Title': 'ChIP-Seq analysis of H3K4me3 in mobilized CD34 cells; Lib:RI:20100517:10--ChIP:Thanh:20100504:10:Mobilized CD34:H3K4Me3'}",,,,none,{},{},{'chip_antibody': 'H3K4Me3'},True,True,True
GSM1975181,GCC041_mem,Homo sapiens,"['GSE76153', 'GSE85467']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1491583,ChIP-Seq,{'chip antibody': 'H3K4Me3'},Gastric Cancer Line,FU97,,,{},{},{'chip antibody': 'H3K4Me3'},False,True,True
GSM1874931,Lymphocyte_H3K4me3_ChIPSeq_3,Homo sapiens,"['GSE71238', 'GSE72929']",GPL9115,Illumina Genome Analyzer II,https://www.ncbi.nlm.nih.gov/sra?term=SRX1224467,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'Lymphocyte_H3K4me3_ChIPSeq_3'}",,,,,{},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM1874930,Lymphocyte_H3K4me3_ChIPSeq_2,Homo sapiens,"['GSE71238', 'GSE72929']",GPL9115,Illumina Genome Analyzer II,https://www.ncbi.nlm.nih.gov/sra?term=SRX1224466,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'Lymphocyte_H3K4me3_ChIPSeq_2'}",,,,,{},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM1874933,PFC_NeuN+_H3K4me3_ChIPSeq_1,Homo sapiens,"['GSE71238', 'GSE72929']",GPL9115,Illumina Genome Analyzer II,https://www.ncbi.nlm.nih.gov/sra?term=SRX1224469,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'PFC_NeuN+_H3K4me3_ChIPSeq_1'}",,,,,{},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM1550980,GM19223_H3K4ME3,Homo sapiens,['GSE62742'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX764659,ChIP-Seq,"{'antibody': 'H3K4ME3', 'Title': 'GM19223_H3K4ME3'}",,GM19223,,,{},{},{'antibody': 'H3K4ME3'},True,True,True
GSM1550983,GM18522_H3K4ME3,Homo sapiens,['GSE62742'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX764662,ChIP-Seq,"{'antibody': 'H3K4ME3', 'Title': 'GM18522_H3K4ME3'}",,GM18522,,,{},{},{'antibody': 'H3K4ME3'},True,True,True
GSM1550982,GM19207_H3K4ME3,Homo sapiens,['GSE62742'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX764661,ChIP-Seq,"{'antibody': 'H3K4ME3', 'Title': 'GM19207_H3K4ME3'}",,GM19207,,,{},{},{'antibody': 'H3K4ME3'},True,True,True
GSM1550988,GM19172_H3K4ME3,Homo sapiens,['GSE62742'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX764667,ChIP-Seq,"{'antibody': 'H3K4ME3', 'Title': 'GM19172_H3K4ME3'}",,GM19172,,,{},{},{'antibody': 'H3K4ME3'},True,True,True
GSM621405,ChIP-Seq analysis of H3K4me3 in human fetal lung cells; Lib:XZ:20100129:25--ChIP:XZ:20100125:25:fetal lung:H3K4me3,Homo sapiens,['GSE19465'],GPL9115,Illumina Genome Analyzer II,https://www.ncbi.nlm.nih.gov/sra?term=SRX031399,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'H3K4me3', 'Title': 'ChIP-Seq analysis of H3K4me3 in human fetal lung cells; Lib:XZ:20100129:25--ChIP:XZ:20100125:25:fetal lung:H3K4me3'}",,,,none,{},{},{'chip_antibody': 'H3K4me3'},True,True,True
GSM621404,ChIP-Seq analysis of H3K4me3 in Mobilized CD34 cells; Lib:RI:20100524:03--ChIP:MA:20100517:03:Mobilized CD34:H3K4Me3,Homo sapiens,['GSE19465'],GPL9115,Illumina Genome Analyzer II,https://www.ncbi.nlm.nih.gov/sra?term=SRX031398,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'H3K4Me3', 'Title': 'ChIP-Seq analysis of H3K4me3 in Mobilized CD34 cells; Lib:RI:20100524:03--ChIP:MA:20100517:03:Mobilized CD34:H3K4Me3'}",,,,none,{},{},{'chip_antibody': 'H3K4Me3'},True,True,True
GSM1313524,H3K4me3_HSPC-MA9cells_ChIPseq,Homo sapiens,"['GSE54348', 'GSE54344']",GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX447430,ChIP-Seq,"{'chip antibody': 'H3K4me3 (Millipore 17-614)', 'Title': 'H3K4me3_HSPC-MA9cells_ChIPseq'}",,,,,{'transduction': 'HSPC-MA9'},{},{'chip antibody': 'H3K4me3 (Millipore 17-614)'},True,True,True
GSM1313527,H3K4me3_HSPCcells_ChIPseq,Homo sapiens,"['GSE54348', 'GSE54344']",GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX447433,ChIP-Seq,"{'chip antibody': 'H3K4me3 (Millipore 17-614)', 'Title': 'H3K4me3_HSPCcells_ChIPseq'}",,,,,{'transduction': 'control'},{},{'chip antibody': 'H3K4me3 (Millipore 17-614)'},True,True,True
GSM670016,ChIP-Seq analysis of H3K4me3 in mid frontal lobe cells; Lib:XZ:20100924:02--ChIP:XZ:20100914:02:mid frontal lobe:H3K4Me3,Homo sapiens,['GSE19465'],GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX533031,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'H3K4Me3', 'Title': 'ChIP-Seq analysis of H3K4me3 in mid frontal lobe cells; Lib:XZ:20100924:02--ChIP:XZ:20100914:02:mid frontal lobe:H3K4Me3'}",,,,none,{},{},{'chip_antibody': 'H3K4Me3'},True,True,True
GSM706074,Reference Epigenome: ChIP-Seq Analysis of H3K4me3 in iPS 19.11 Cells; renlab.H3K4me3.iPS-19.11_01.01,Homo sapiens,['GSE16256'],GPL9115,Illumina Genome Analyzer II,https://www.ncbi.nlm.nih.gov/sra?term=SRX056708,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'H3K4me3', 'Title': 'Reference Epigenome: ChIP-Seq Analysis of H3K4me3 in iPS 19.11 Cells; renlab.H3K4me3.iPS-19.11_01.01'}",,iPS 19.11,,None,{},{},{'chip_antibody': 'H3K4me3'},True,True,True
GSM706075,Reference Epigenome: ChIP-Seq Analysis of H3K4me3 in iPS 6.9 Cells; renlab.H3K4me3.iPS-6.9_01.01,Homo sapiens,['GSE16256'],GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX056709,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'H3K4me3', 'Title': 'Reference Epigenome: ChIP-Seq Analysis of H3K4me3 in iPS 6.9 Cells; renlab.H3K4me3.iPS-6.9_01.01'}",,iPS 6.9,,None,{},{},{'chip_antibody': 'H3K4me3'},True,True,True
GSM1816685,iTreg_CPI703_H3K4me3,Homo sapiens,"['GSE70709', 'GSE70708']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1091117,ChIP-Seq,"{'chip antibody': 'anti-H3K4me3 (EMD Millipore, catalog# 07-030, lot# 2477948)', 'Title': 'iTreg_CPI703_H3K4me3'}",,,,,{'treatment': 'CPI-703'},{},"{'chip antibody': 'anti-H3K4me3 (EMD Millipore, catalog# 07-030, lot# 2477948)'}",True,True,True
GSM1816684,iTreg_DMSO_H3K4me3,Homo sapiens,"['GSE70709', 'GSE70708']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1091116,ChIP-Seq,"{'chip antibody': 'anti-H3K4me3 (EMD Millipore, catalog# 07-030, lot# 2477948)', 'Title': 'iTreg_DMSO_H3K4me3'}",,,,,{'treatment': 'DMSO'},{},"{'chip antibody': 'anti-H3K4me3 (EMD Millipore, catalog# 07-030, lot# 2477948)'}",True,True,True
GSM2112608,H3K4me3-Dox-minus,Homo sapiens,['GSE80086'],GPL15520,Illumina MiSeq,https://www.ncbi.nlm.nih.gov/sra?term=SRX1688908,ChIP-Seq,"{'chip antibody': 'H3K4me3 (Millipore, 07-473)', 'Title': 'H3K4me3-Dox-minus'}",,SEES-3,,,{'treatment': 'none'},{},"{'chip antibody': 'H3K4me3 (Millipore, 07-473)'}",True,True,True
GSM772986,ChIP-Seq analysis of H3K4me3 in human CD25- IL17+ Th17 stim cells; DNA_Lib 742,Homo sapiens,['GSE17312'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX088901,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'H3K4me3', 'Title': 'ChIP-Seq analysis of H3K4me3 in human CD25- IL17+ Th17 stim cells; DNA_Lib 742'}",,,,presumed normal,{},{},{'chip_antibody': 'H3K4me3'},True,True,True
GSM772769,ChIP-Seq analysis of H3K4me3 in human angular gyrus cells; Lib EpiLabSPL Row 1837,Homo sapiens,['GSE17312'],GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX532981,ChIP-Seq,"{'experiment_type': 'Histone H3K4me3', 'chip_antibody': 'H3K4Me3', 'Title': 'ChIP-Seq analysis of H3K4me3 in human angular gyrus cells; Lib EpiLabSPL Row 1837'}",,,,none,{},{},{'chip_antibody': 'H3K4Me3'},True,True,True
GSM1382470,"H3K4me3, EtOH, rep1, MCF7",Homo sapiens,['GSE57436'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX535417,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'H3K4me3, EtOH, rep1, MCF7'}",,MCF7,,,{},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM1382471,"H3K4me3, EtOH, rep2, MCF7",Homo sapiens,['GSE57436'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX535418,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'H3K4me3, EtOH, rep2, MCF7'}",,MCF7,,,{},{},{'chip antibody': 'H3K4me3'},True,True,True
GSM2037511,CHG083_mem,Homo sapiens,"['GSE76153', 'GSE85467']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1528496,ChIP-Seq,{'chip antibody': 'H3K4Me3'},Gastric Primary Sample,,,,{},{},{'chip antibody': 'H3K4Me3'},False,True,True
GSM2037510,CHG081_mem,Homo sapiens,"['GSE76153', 'GSE85467']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1528495,ChIP-Seq,{'chip antibody': 'H3K4Me3'},Gastric Primary Sample,,,,{},{},{'chip antibody': 'H3K4Me3'},False,True,True
GSM2037512,CHG091_mem,Homo sapiens,"['GSE76153', 'GSE85467']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1528497,ChIP-Seq,{'chip antibody': 'H3K4Me3'},Gastric Primary Sample,,,,{},{},{'chip antibody': 'H3K4Me3'},False,True,True
GSM1571904,H3K4me3 marks of primed LIS2 ES stem cells,Homo sapiens,"['GSE52824', 'GSE52617']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX825321,ChIP-Seq,"{'chip antibody': 'anti-H3K4me3 (ab8580, Abcam)', 'Title': 'H3K4me3 marks of primed LIS2 ES stem cells'}",,ICM-derived LIS2,,,{},{},"{'chip antibody': 'anti-H3K4me3 (ab8580, Abcam)'}",True,True,True
GSM945229,UW_ChipSeq_CD20+_RO01778_H3K4me3,Homo sapiens,['GSE35583'],GPL9052,Illumina Genome Analyzer,https://www.ncbi.nlm.nih.gov/sra?term=SRX190012,ChIP-Seq,"{'antibody antibodydescription': 'rabbit polyclonal. Antibody Target: H3K4me3', 'antibody': 'H3K4me3', 'Title': 'UW_ChipSeq_CD20+_RO01778_H3K4me3'}",,CD20+_RO01778,,,{'treatment': 'None'},{},"{'antibody antibodydescription': 'rabbit polyclonal. Antibody Target: H3K4me3', 'antibody': 'H3K4me3'}",True,True,True
GSM1888713,H3K4me3-Naive-D5-Donor5291,Homo sapiens,"['GSE73212', 'GSE73214']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1261911,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'H3K4me3-Naive-D5-Donor5291'}",,,,,"{'days after activation': '5', 'activated': 'TRUE'}",{},{'chip antibody': 'H3K4me3'},True,True,True
GSM1888711,H3K4me3-Naive-D0-Donor5291,Homo sapiens,"['GSE73212', 'GSE73214']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1261909,ChIP-Seq,"{'chip antibody': 'H3K4me3', 'Title': 'H3K4me3-Naive-D0-Donor5291'}",,,,,"{'days after activation': '0', 'activated': 'FALSE'}",{},{'chip antibody': 'H3K4me3'},True,True,True
GSM1969598,GCC013,Homo sapiens,['GSE75898'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1474487,ChIP-Seq,{'chip antibody': 'H3K4Me3'},Gastric Primary Sample,,,,{},{},{'chip antibody': 'H3K4Me3'},False,True,True
GSM1918518,Exp015-5_H3K4me3_150u_Ad_BC06_DMSO1,Homo sapiens,['GSE74359'],GPL18573,Illumina NextSeq 500,https://www.ncbi.nlm.nih.gov/sra?term=SRX1383764,ChIP-Seq,"{'histone modification': 'H3K4me3', 'Title': 'Exp015-5_H3K4me3_150u_Ad_BC06_DMSO1'}",,,,,{'treatment': 'DMSO'},{},"{'histone modification': 'H3K4me3', 'experiment': 'KDM5-C70/Exp015-5'}",True,True,True
GSM1918519,Exp015-5_H3K4me3_150u_Ad_BC07_KDM5C703,Homo sapiens,['GSE74359'],GPL18573,Illumina NextSeq 500,https://www.ncbi.nlm.nih.gov/sra?term=SRX1383765,ChIP-Seq,"{'histone modification': 'H3K4me3', 'Title': 'Exp015-5_H3K4me3_150u_Ad_BC07_KDM5C703'}",,,,,{'treatment': 'KDM5C70'},{},"{'histone modification': 'H3K4me3', 'experiment': 'KDM5-C70/Exp015-5'}",True,True,True
GSM1976305,H3K4me3_JQ1_ChIP,Homo sapiens,"['GSE76192', 'GSE76191']",GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX1497399,ChIP-Seq,"{'chip antibody': 'H3K4me3 (Active Motif, 39915)', 'Title': 'H3K4me3_JQ1_ChIP'}",,,,Burkitt's lymphoma,{},{},"{'chip antibody': 'H3K4me3 (Active Motif, 39915)'}",True,True,True
GSM1918513,Exp015-5_H3K4me3_150u_Ad_BC01_KDM5C703,Homo sapiens,['GSE74359'],GPL18573,Illumina NextSeq 500,https://www.ncbi.nlm.nih.gov/sra?term=SRX1383759,ChIP-Seq,"{'histone modification': 'H3K4me3', 'Title': 'Exp015-5_H3K4me3_150u_Ad_BC01_KDM5C703'}",,,,,{'treatment': 'KDM5C70'},{},"{'histone modification': 'H3K4me3', 'experiment': 'KDM5-C70/Exp015-5'}",True,True,True
GSM1918516,Exp015-5_H3K4me3_150u_Ad_BC04_DMSO3,Homo sapiens,['GSE74359'],GPL18573,Illumina NextSeq 500,https://www.ncbi.nlm.nih.gov/sra?term=SRX1383762,ChIP-Seq,"{'histone modification': 'H3K4me3', 'Title': 'Exp015-5_H3K4me3_150u_Ad_BC04_DMSO3'}",,,,,{'treatment': 'DMSO'},{},"{'histone modification': 'H3K4me3', 'experiment': 'KDM5-C70/Exp015-5'}",True,True,True
GSM1918517,Exp015-5_H3K4me3_150u_Ad_BC05_DMSO2,Homo sapiens,['GSE74359'],GPL18573,Illumina NextSeq 500,https://www.ncbi.nlm.nih.gov/sra?term=SRX1383763,ChIP-Seq,"{'histone modification': 'H3K4me3', 'Title': 'Exp015-5_H3K4me3_150u_Ad_BC05_DMSO2'}",,,,,{'treatment': 'DMSO'},{},"{'histone modification': 'H3K4me3', 'experiment': 'KDM5-C70/Exp015-5'}",True,True,True
GSM1918514,Exp015-5_H3K4me3_150u_Ad_BC02_KDM5C702,Homo sapiens,['GSE74359'],GPL18573,Illumina NextSeq 500,https://www.ncbi.nlm.nih.gov/sra?term=SRX1383760,ChIP-Seq,"{'histone modification': 'H3K4me3', 'Title': 'Exp015-5_H3K4me3_150u_Ad_BC02_KDM5C702'}",,,,,{'treatment': 'KDM5C70'},{},"{'histone modification': 'H3K4me3', 'experiment': 'KDM5-C70/Exp015-5'}",True,True,True
GSM1918515,Exp015-5_H3K4me3_150u_Ad_BC03_KDM5C701,Homo sapiens,['GSE74359'],GPL18573,Illumina NextSeq 500,https://www.ncbi.nlm.nih.gov/sra?term=SRX1383761,ChIP-Seq,"{'histone modification': 'H3K4me3', 'Title': 'Exp015-5_H3K4me3_150u_Ad_BC03_KDM5C701'}",,,,,{'treatment': 'KDM5C70'},{},"{'histone modification': 'H3K4me3', 'experiment': 'KDM5-C70/Exp015-5'}",True,True,True
GSM1607397,H3K4me3 Chip-Seq KC,Homo sapiens,['GSE65838'],GPL11154,Illumina HiSeq 2000,https://www.ncbi.nlm.nih.gov/sra?term=SRX873818,ChIP-Seq,"{'chip-antibody': 'H3K4me3 (Diagenode. Cat:  C15410003-50)', 'Title': 'H3K4me3 Chip-Seq KC'}",Foreskin,,,,{},{},{'chip-antibody': 'H3K4me3 (Diagenode. Cat:  C15410003-50)'},True,True,True
GSM1340262,human prostate tissue_H3K4me3 ChIP,Homo sapiens,"['GSE55616', 'GSE55615']",GPL10999,Illumina Genome Analyzer IIx,https://www.ncbi.nlm.nih.gov/sra?term=SRX481465,ChIP-Seq,"{'chip antibody': 'anti-H3K4me3', 'factor': 'H3K4me3', 'Title': 'human prostate tissue_H3K4me3 ChIP'}",human prostate tissue,,,,{},{},"{'factor': 'H3K4me3', 'chip antibody': 'anti-H3K4me3'}",True,True,True
