GSM_ID,Organism,GSE_ID,GPL_ID,SRA_ID,Library Strategy
GSM575389,Drosophila melanogaster,GSE23463,GPL6629,,
GSM955984,Homo sapiens,GSE39089,GPL9052,SRX157614,chip-seq
GSM909151,Drosophila melanogaster,GSE37032,GPL13304,SRX135517,chip-seq
GSM1888701,Homo sapiens,GSE73212,GPL11154,SRX1261899,chip-seq
GSM1888703,Homo sapiens,GSE73212,GPL11154,SRX1261901,chip-seq
GSM1440730,Chlamydomonas reinhardtii,GSE59629,GPL15922,SRX658265,chip-seq
GSM909152,Drosophila melanogaster,GSE37032,GPL13304,SRX135518,chip-seq
GSM1888707,Homo sapiens,GSE73212,GPL11154,SRX1261905,chip-seq
GSM1888709,Homo sapiens,GSE73212,GPL11154,SRX1261907,chip-seq
GSM2232300,Mus musculus,GSE83833,GPL19057,SRX1943252,chip-seq
GSM1440698,Chlamydomonas reinhardtii,GSE59629,GPL15922,SRX658233,chip-seq
GSM498072,Homo sapiens,GSE19906,GPL9942,,
GSM1220570,Homo sapiens,GSE18927,GPL5188,SRX342318,chip-seq
GSM773005,Homo sapiens,GSE17312,GPL570,,chip-seq
GSM1131168,Nematostella vectensis,GSE46488,GPL9914,SRX272732,chip-seq
GSM1131169,Nematostella vectensis,GSE46488,GPL9914,SRX272733,chip-seq
GSM1295565,Mus musculus,GSE48685,GPL13112,SRX396749,chip-seq
GSM773008,Homo sapiens,GSE17312,GPL570,SRX532954,chip-seq
GSM1550840,Homo sapiens,GSE62742,GPL11154,SRX764519,chip-seq
GSM1295560,Mus musculus,GSE48685,GPL13112,SRX396744,chip-seq
GSM608165,Homo sapiens,GSE24685,GPL9052,SRX028648,chip-seq
GSM608164,Homo sapiens,GSE24685,GPL9052,SRX028647,chip-seq
GSM2229997,Mus musculus,GSE84238,GPL17021,SRX1924753,chip-seq
GSM1911793,Schmidtea mediterranea,GSE74153,GPL20150,SRX1354640,chip-seq
GSM1122666,Homo sapiens,GSE46055,GPL11154,SRX265427,chip-seq
GSM1251006,Homo sapiens,GSE51713,GPL9115,SRX367648,chip-seq
GSM1973441,Mus musculus,GSE76052,GPL17021,SRX1484872,chip-seq
GSM1251005,Homo sapiens,GSE51713,GPL9115,SRX367647,chip-seq
GSM1550841,Homo sapiens,GSE62742,GPL11154,SRX764520,chip-seq
GSM849932,Mus musculus,GSE34483,GPL11002,SRX111873,chip-seq
GSM1297326,Mus musculus,GSE53627,GPL13112,SRX398480,chip-seq
GSM2191174,Mus musculus,GSE82438,GPL21103,SRX1832947,chip-seq
GSM2082713,Mus musculus,GSE73952,GPL13112,SRX1617459,chip-seq
GSM1667205,Oryza sativa Japonica Group,GSE68299,GPL13834,SRX1011367,chip-seq
GSM1282503,Mus musculus,GSE53109,GPL17021,SRX388794,chip-seq
GSM1462465,Homo sapiens,GSE59933,GPL11154,SRX666443,chip-seq
GSM1849899,Mus musculus,GSE72017,GPL17021,SRX1143941,chip-seq
GSM1918517,Homo sapiens,GSE74359,GPL18573,SRX1383763,chip-seq
GSM1225091,Arabidopsis thaliana,GSE50636,GPL11221,SRX346161,chip-seq
GSM1667209,Oryza sativa Japonica Group,GSE68299,GPL13834,SRX1011371,chip-seq
GSM400670,Drosophila melanogaster,GSE16013,GPL9058,SRX013017,chip-seq
GSM1121860,Homo sapiens,GSE46014,GPL9115,,chip-seq
GSM2082685,Mus musculus,GSE73952,GPL13112,SRX1617434,chip-seq
GSM2082684,Mus musculus,GSE73952,GPL13112,SRX1617433,chip-seq
GSM1954947,Mus musculus,GSE75426,GPL9185,SRX1452779,chip-seq
GSM1121865,Homo sapiens,GSE46014,GPL9115,,chip-seq
GSM997225,Homo sapiens,GSE17312,GPL570,,chip-seq
GSM1954948,Mus musculus,GSE75426,GPL9185,SRX1452780,chip-seq
GSM997221,Homo sapiens,GSE17312,GPL570,,chip-seq
GSM1198705,Rattus norvegicus,GSE49389,GPL14844,SRX330074,chip-seq
GSM1198704,Rattus norvegicus,GSE49389,GPL14844,SRX330073,chip-seq
GSM1217673,Drosophila melanogaster,GSE50368,GPL9058,SRX495285,chip-seq
GSM772978,Homo sapiens,GSE17312,GPL570,SRX088893,chip-seq
GSM1847985,Homo sapiens,GSE71952,GPL16791,SRX1142311,chip-seq
GSM2191749,Mus musculus,GSE82701,GPL17021,SRX1833523,chip-seq
GSM662289,Mus musculus,GSE26893,GPL11659,,
GSM897583,Mus musculus,GSE36620,GPL15456,SRX130273,chip-seq
GSM1847982,Homo sapiens,GSE71952,GPL16791,SRX1142308,chip-seq
GSM897580,Homo sapiens,GSE36620,GPL15456,SRX130270,chip-seq
GSM545109,Mus musculus,GSE21910,GPL9250,SRX020977,chip-seq
GSM662280,Mus musculus,GSE26892,GPL11658,,
GSM883688,Homo sapiens,GSE36204,GPL10999,SRX124712,chip-seq
GSM1782741,Homo sapiens,GSE70482,GPL11154,SRX1080041,chip-seq
GSM1295099,Homo sapiens,GSE40740,GPL10999,SRX396591,chip-seq
GSM1402463,Homo sapiens,GSE46055,GPL11154,SRX559904,chip-seq
GSM1295095,Homo sapiens,GSE40740,GPL10999,SRX396587,chip-seq
GSM1534637,Mus musculus,GSE62864,GPL11002,SRX747749,chip-seq
GSM1534636,Mus musculus,GSE62864,GPL11002,SRX747748,chip-seq
GSM1598035,Homo sapiens,GSE63634,GPL11154,SRX860898,chip-seq
GSM1598034,Homo sapiens,GSE63634,GPL11154,SRX860897,chip-seq
GSM1847981,Homo sapiens,GSE71952,GPL16791,SRX1142307,chip-seq
GSM1871960,Mus musculus,GSE72784,GPL16791,SRX1204284,chip-seq
GSM1692789,Mus musculus,GSE69096,GPL13112,SRX1034730,chip-seq
GSM941735,Homo sapiens,GSE16368,GPL9115,SRX1157670,chip-seq
GSM1782745,Homo sapiens,GSE70482,GPL11154,SRX1080045,other
GSM1598039,Homo sapiens,GSE63634,GPL11154,SRX860902,chip-seq
GSM941731,Homo sapiens,GSE16368,GPL9115,SRX1157665,chip-seq
GSM945251,Homo sapiens,GSE35583,GPL9052,SRX190034,chip-seq
GSM1973439,Mus musculus,GSE76052,GPL17021,SRX1484870,chip-seq
GSM982793,Mus musculus,GSE39860,GPL14602,SRX174723,chip-seq
GSM500902,Danio rerio,GSE20023,GPL9970,,
GSM1206838,Mus musculus,GSE49766,GPL13112,SRX333577,chip-seq
GSM1493402,Mus musculus,GSE60906,GPL13112,SRX689497,chip-seq
GSM1493403,Mus musculus,GSE60906,GPL13112,SRX689498,chip-seq
GSM500906,Danio rerio,GSE20023,GPL9970,,
GSM982792,Mus musculus,GSE39860,GPL14602,SRX174722,chip-seq
GSM1206830,Mus musculus,GSE49766,GPL13112,SRX333569,chip-seq
GSM982791,Mus musculus,GSE39860,GPL14602,SRX174721,chip-seq
GSM1872328,Saccharomyces cerevisiae,GSE72802,GPL6476,,
GSM1206834,Mus musculus,GSE49766,GPL13112,SRX333573,chip-seq
GSM1647618,Homo sapiens,GSE67471,GPL11154,SRX974427,chip-seq
GSM1612062,Homo sapiens,GSE54580,GPL11154,SRX879221,chip-seq
GSM1382481,Homo sapiens,GSE57436,GPL11154,SRX535428,chip-seq
GSM1647619,Homo sapiens,GSE67471,GPL11154,SRX974428,chip-seq
GSM982797,Mus musculus,GSE39860,GPL14602,,chip-seq
GSM2191734,Mus musculus,GSE82693,GPL13112,SRX1833510,chip-seq
GSM2191733,Mus musculus,GSE82693,GPL13112,SRX1833509,chip-seq
GSM982796,Mus musculus,GSE39860,GPL14602,SRX174726,chip-seq
GSM1035382,Mus musculus,GSE42207,GPL10669,SRX204136,chip-seq
GSM2191390,Mus musculus,GSE82537,GPL13112,SRX1833167,chip-seq
GSM982795,Mus musculus,GSE39860,GPL14602,SRX174725,chip-seq
GSM2191460,Mus musculus,GSE82568,GPL17021,SRX1833233,chip-seq
GSM1218880,Mus musculus,GSE50417,GPL13112,SRX341050,chip-seq
GSM1866125,Homo sapiens,GSE72468,GPL11154,SRX1177352,chip-seq
GSM982794,Mus musculus,GSE39860,GPL14602,SRX174724,chip-seq
GSM1568245,Homo sapiens,GSE64298,GPL10999,SRX816542,chip-seq
GSM933094,Rattus norvegicus,GSE38056,GPL10287,SRX148691,chip-seq
GSM1847968,Homo sapiens,GSE71952,GPL16791,SRX1142294,chip-seq
GSM1847969,Homo sapiens,GSE71952,GPL16791,SRX1142295,chip-seq
GSM814856,Homo sapiens,GSE32917,GPL14723,,
GSM814857,Homo sapiens,GSE32917,GPL14723,,
GSM814858,Homo sapiens,GSE32917,GPL14723,,
GSM814859,Homo sapiens,GSE32917,GPL14723,,
GSM1847966,Homo sapiens,GSE71952,GPL16791,SRX1142292,chip-seq
GSM1508859,Mus musculus,GSE61584,GPL19237,,
GSM1847960,Homo sapiens,GSE71952,GPL16791,SRX1142286,chip-seq
GSM1847961,Homo sapiens,GSE71952,GPL16791,SRX1142287,chip-seq
GSM1847962,Homo sapiens,GSE71952,GPL16791,SRX1142288,chip-seq
GSM1519169,Homo sapiens,GSE62063,GPL11154,SRX722366,chip-seq
GSM1521729,Homo sapiens,GSE62193,GPL16791,SRX729681,chip-seq
GSM432392,Homo sapiens,GSE16368,GPL9115,SRX006798,chip-seq
GSM1022893,Drosophila melanogaster,GSE41700,GPL11203,SRX197565,chip-seq
GSM934889,Mus musculus,GSE38118,GPL13582,,
GSM1175117,Mus musculus,GSE48336,GPL11002,SRX315278,chip-seq
GSM1022894,Drosophila melanogaster,GSE41700,GPL11203,SRX197566,chip-seq
GSM1495626,Mus musculus,GSE61023,GPL13112,SRX694722,chip-seq
GSM906407,Homo sapiens,GSE16256,GPL9052,SRX134745,chip-seq
GSM906406,Homo sapiens,GSE16256,GPL9052,SRX134744,chip-seq
GSM906405,Homo sapiens,GSE16256,GPL9052,SRX134743,chip-seq
GSM621665,Homo sapiens,GSE19465,GPL9115,SRX031351,chip-seq
GSM1273023,Mus musculus,GSE52628,GPL13112,SRX381465,chip-seq
GSM1904290,Mus musculus,GSE73833,GPL13112,SRX1317044,chip-seq
GSM2310516,Caenorhabditis elegans,GSE86937,GPL13657,SRX2163950,chip-seq
GSM1273024,Mus musculus,GSE52628,GPL13112,SRX381466,chip-seq
GSM1003468,Homo sapiens,GSE29611,GPL9115,SRX186664,chip-seq
GSM2232250,Mus musculus,GSE83833,GPL19057,SRX1943202,chip-seq
GSM1890164,Homo sapiens,GSE64243,GPL16791,SRX1293674,chip-seq
GSM2191269,Mus musculus,GSE82480,GPL13112,SRX1833036,chip-seq
GSM1519167,Homo sapiens,GSE62063,GPL11154,SRX722364,chip-seq
GSM1216742,Homo sapiens,GSE50243,GPL16288,SRX340063,chip-seq
GSM1519160,Homo sapiens,GSE62063,GPL11154,SRX722357,chip-seq
GSM1944082,Mus musculus,GSE75151,GPL17021,SRX1437338,chip-seq
GSM2192391,Mus musculus,GSE82994,GPL13112,SRX1834327,chip-seq
GSM664831,Homo sapiens,GSE26988,GPL7874,,
GSM1944497,Xenopus laevis,GSE75164,GPL17682,SRX1438051,chip-seq
GSM1131777,Mus musculus,GSE46525,GPL13112,SRX272971,chip-seq
GSM2058902,Homo sapiens,GSE77772,GPL18460,SRX1569791,chip-seq
GSM1667207,Oryza sativa Japonica Group,GSE68299,GPL13834,SRX1011369,chip-seq
GSM1246686,Mus musculus,GSE51505,GPL13112,SRX366566,chip-seq
GSM774378,Mus musculus,GSE31239,GPL9185,SRX091905,chip-seq
GSM2178528,Homo sapiens,GSE81957,GPL11154,SRX1802120,chip-seq
GSM2058908,Homo sapiens,GSE77772,GPL18460,SRX1569797,chip-seq
GSM1519163,Homo sapiens,GSE62063,GPL11154,SRX722360,chip-seq
GSM359304,Homo sapiens,GSE14436,GPL1454,,
GSM1131779,Mus musculus,GSE46525,GPL13112,SRX272973,chip-seq
GSM1131778,Mus musculus,GSE46525,GPL13112,SRX272972,chip-seq
GSM1874931,Homo sapiens,GSE71238,GPL9115,SRX1224467,chip-seq
GSM1256126,Drosophila melanogaster,GSE51963,GPL6629,,
GSM359305,Homo sapiens,GSE14436,GPL1454,,
GSM1827970,Capsaspora owczarzaki,GSE71131,GPL20718,SRX1113431,chip-seq
GSM829544,Gallus gallus,GSE33541,GPL13797,SRX104943,chip-seq
GSM829545,Gallus gallus,GSE33541,GPL13797,SRX104944,chip-seq
GSM2230646,Rattus norvegicus,GSE84272,GPL18694,SRX1927034,chip-seq
GSM2230647,Rattus norvegicus,GSE84272,GPL18694,SRX1927035,chip-seq
GSM829548,Gallus gallus,GSE33541,GPL13797,SRX104947,chip-seq
GSM829549,Gallus gallus,GSE33541,GPL13797,SRX104948,chip-seq
GSM1256128,Drosophila melanogaster,GSE51963,GPL6629,,
GSM1256129,Drosophila melanogaster,GSE51963,GPL6629,,
GSM2120711,Homo sapiens,GSE80197,GPL11154,SRX1694156,chip-seq
GSM2178508,Homo sapiens,GSE81957,GPL11154,SRX1802100,chip-seq
GSM2178509,Homo sapiens,GSE81957,GPL11154,SRX1802101,chip-seq
GSM2308607,Mus musculus,GSE86752,GPL21103,SRX2157018,chip-seq
GSM1009928,Mus musculus,GSE41172,GPL13112,SRX189750,chip-seq
GSM2178507,Homo sapiens,GSE81957,GPL11154,SRX1802099,chip-seq
GSM1874934,Homo sapiens,GSE71238,GPL9115,SRX1224470,chip-seq
GSM1511216,Mus musculus,GSE61677,GPL9250,SRX708758,chip-seq
GSM1080936,Homo sapiens,GSE44217,GPL9115,SRX235035,chip-seq
GSM1511215,Mus musculus,GSE61677,GPL9250,SRX708757,chip-seq
GSM1148359,Homo sapiens,GSE47380,GPL15802,,
GSM1148358,Homo sapiens,GSE47380,GPL15802,,
GSM1939104,Mus musculus,GSE74964,GPL13112,SRX1430125,chip-seq
GSM1148355,Homo sapiens,GSE47380,GPL15802,,
GSM1148354,Homo sapiens,GSE47380,GPL15802,,
GSM1148357,Homo sapiens,GSE47380,GPL15802,,
GSM1148356,Homo sapiens,GSE47380,GPL15802,,
GSM1148351,Homo sapiens,GSE47380,GPL15802,,
GSM1148350,Homo sapiens,GSE47380,GPL15802,,
GSM1148353,Homo sapiens,GSE47380,GPL15802,,
GSM1148352,Homo sapiens,GSE47380,GPL15802,,
GSM675196,Danio rerio,GSE27314,GPL10835,,
GSM1164638,Mus musculus,GSE47995,GPL11002,SRX306591,chip-seq
GSM1164639,Mus musculus,GSE47995,GPL11002,SRX306592,chip-seq
GSM281696,Mus musculus,GSE11172,GPL9185,SRX000584,chip-seq
GSM865280,Homo sapiens,GSE35294,GPL9052,SRX117465,chip-seq
GSM1721797,Mus musculus,GSE70253,GPL17021,SRX1073799,chip-seq
GSM865282,Homo sapiens,GSE35294,GPL9052,SRX117467,chip-seq
GSM1164633,Mus musculus,GSE47995,GPL11002,SRX306586,chip-seq
GSM1314133,Homo sapiens,GSE54379,GPL11154,SRX448951,chip-seq
GSM763967,Caenorhabditis elegans,GSE30789,GPL8647,,
GSM1424909,Drosophila melanogaster,GSE58935,GPL13304,SRX645120,chip-seq
GSM935918,Mus musculus,GSE38118,GPL13582,,
GSM935917,Mus musculus,GSE38118,GPL13582,,
GSM1865422,Mus musculus,GSE72574,GPL13112,SRX1176770,chip-seq
GSM1332699,Drosophila melanogaster,GSE55257,GPL13304,SRX474586,chip-seq
GSM2131190,Homo sapiens,GSE80592,GPL11154,SRX1721546,chip-seq
GSM2131191,Homo sapiens,GSE80592,GPL11154,SRX1721547,chip-seq
GSM1148519,Homo sapiens,GSE47383,GPL15802,,
GSM1371057,Mus musculus,GSE37151,GPL11002,SRX521633,chip-seq
GSM1371051,Mus musculus,GSE37151,GPL11002,SRX521627,chip-seq
GSM1371053,Mus musculus,GSE37151,GPL11002,SRX521629,chip-seq
GSM1148513,Homo sapiens,GSE47383,GPL15802,,
GSM1121875,Homo sapiens,GSE46014,GPL9115,,chip-seq
GSM1148511,Homo sapiens,GSE47383,GPL15802,,
GSM1148510,Homo sapiens,GSE47383,GPL15802,,
GSM1148517,Homo sapiens,GSE47383,GPL15802,,
GSM1371059,Mus musculus,GSE37151,GPL11002,SRX521635,chip-seq
GSM1148515,Homo sapiens,GSE47383,GPL15802,,
GSM1148514,Homo sapiens,GSE47383,GPL15802,,
GSM1604026,Mus musculus,GSE65748,GPL13112,SRX869072,chip-seq
GSM1570788,Mus musculus,GSE62355,GPL13112,SRX821232,chip-seq
GSM1939106,Mus musculus,GSE74964,GPL13112,SRX1430127,chip-seq
GSM1968787,Gallus gallus,GSE75845,GPL19064,SRX1472820,chip-seq
GSM942077,Homo sapiens,GSE38442,GPL9115,SRX151354,chip-seq
GSM1604020,Mus musculus,GSE65748,GPL13112,SRX869066,chip-seq
GSM1282139,Mus musculus,GSE53087,GPL11002,SRX388405,chip-seq
GSM1545309,Schizosaccharomyces pombe,GSE63301,GPL6503,,
GSM1282137,Mus musculus,GSE53087,GPL11002,SRX388403,chip-seq
GSM1544520,Mus musculus,GSE63255,GPL9115,SRX666257,chip-seq
GSM1570785,Mus musculus,GSE62355,GPL13112,SRX821229,chip-seq
GSM1604029,Mus musculus,GSE65748,GPL13112,SRX869075,chip-seq
GSM969835,Mus musculus,GSE39222,GPL9250,SRX160773,chip-seq
GSM997236,Homo sapiens,GSE17312,GPL570,,chip-seq
GSM969836,Mus musculus,GSE39222,GPL9250,SRX160774,chip-seq
GSM969830,Mus musculus,GSE39222,GPL9250,SRX160768,chip-seq
GSM1845283,Mus musculus,GSE71434,GPL18171,SRX1134820,chip-seq
GSM1550933,Homo sapiens,GSE62742,GPL11154,SRX764612,chip-seq
GSM144649,Homo sapiens,GSE6292,GPL1454,,
GSM621643,Homo sapiens,GSE19465,GPL9115,,chip-seq
GSM1199550,Mus musculus,GSE49455,GPL13112,SRX330845,chip-seq
GSM942074,Homo sapiens,GSE38442,GPL9115,SRX151351,chip-seq
GSM621645,Homo sapiens,GSE19465,GPL9115,,chip-seq
GSM419219,Homo sapiens,GSE16730,GPL8754,,
GSM621648,Homo sapiens,GSE19465,GPL9115,,chip-seq
GSM836118,Mus musculus,GSE33802,GPL11002,SRX107332,chip-seq
GSM1673991,Macaca mulatta,GSE68507,GPL9250,SRX995285,chip-seq
GSM2232244,Mus musculus,GSE83833,GPL19057,SRX1943195,chip-seq
GSM2232245,Mus musculus,GSE83833,GPL19057,SRX1943197,chip-seq
GSM2232246,Mus musculus,GSE83833,GPL19057,SRX1943198,chip-seq
GSM1973373,Mus musculus,GSE76042,GPL13112,SRX1486543,chip-seq
GSM602204,Mus musculus,GSE24438,GPL9250,SRX027451,chip-seq
GSM1701809,Homo sapiens,GSE69475,GPL11154,SRX1046560,chip-seq
GSM602206,Mus musculus,GSE24438,GPL9250,SRX027453,chip-seq
GSM1273654,Homo sapiens,GSE52657,GPL11154,SRX382076,chip-seq
GSM1271848,Homo sapiens,GSE52593,GPL17425,,
GSM1273659,Homo sapiens,GSE52657,GPL11154,SRX382081,chip-seq
GSM1707698,Mus musculus,GSE69707,GPL13112,SRX1054608,chip-seq
GSM2232248,Mus musculus,GSE83833,GPL19057,SRX1943200,chip-seq
GSM2205867,Mus musculus,GSE71434,GPL18171,SRX1865244,chip-seq
GSM1701802,Mus musculus,GSE69475,GPL11154,SRX1046553,chip-seq
GSM646327,Homo sapiens,GSE26320,GPL9115,SRX038517,chip-seq
GSM646326,Homo sapiens,GSE26320,GPL9115,SRX038516,chip-seq
GSM846035,Homo sapiens,GSE34260,GPL9052,SRX110659,chip-seq
GSM846034,Homo sapiens,GSE34260,GPL9052,SRX110658,chip-seq
GSM2178522,Homo sapiens,GSE81957,GPL11154,SRX1802114,chip-seq
GSM2308582,Mus musculus,GSE86740,GPL21103,SRX2156997,chip-seq
GSM2104181,Mus musculus,GSE79813,GPL13112,SRX1672845,chip-seq
GSM846033,Homo sapiens,GSE34260,GPL9052,SRX110657,chip-seq
GSM846032,Homo sapiens,GSE34260,GPL9052,SRX110656,chip-seq
GSM1973372,Mus musculus,GSE76042,GPL13112,SRX1486542,chip-seq
GSM1483901,Mus musculus,GSE60627,GPL9185,SRX684772,chip-seq
GSM823698,Homo sapiens,GSE33305,GPL14805,,
GSM823699,Homo sapiens,GSE33305,GPL14805,,
GSM1483905,Mus musculus,GSE60627,GPL9185,SRX684776,chip-seq
GSM823694,Homo sapiens,GSE33305,GPL14805,,
GSM823695,Homo sapiens,GSE33305,GPL14805,,
GSM823696,Homo sapiens,GSE33305,GPL14805,,
GSM823697,Homo sapiens,GSE33305,GPL14805,,
GSM823690,Homo sapiens,GSE33305,GPL14805,,
GSM823691,Homo sapiens,GSE33305,GPL14805,,
GSM823692,Homo sapiens,GSE33305,GPL14805,,
GSM823693,Homo sapiens,GSE33305,GPL14805,,
GSM1820138,Mus musculus,GSE70832,GPL13112,SRX1092607,chip-seq
GSM2232240,Mus musculus,GSE83833,GPL19057,SRX1943189,chip-seq
GSM1271847,Homo sapiens,GSE52593,GPL17425,,
GSM1821397,Pan troglodytes,GSE67978,GPL11154,SRX1096833,chip-seq
GSM1820139,Mus musculus,GSE70832,GPL13112,SRX1092608,chip-seq
GSM2232420,Mus musculus,GSE83833,GPL19057,SRX1943374,chip-seq
GSM2178513,Homo sapiens,GSE81957,GPL11154,SRX1802105,chip-seq
GSM2112609,Homo sapiens,GSE80086,GPL15520,SRX1688909,chip-seq
GSM1820145,Mus musculus,GSE70832,GPL13112,SRX1092614,chip-seq
GSM1976295,Homo sapiens,GSE76191,GPL11154,SRX1497389,chip-seq
GSM610744,Mus musculus,GSE22102,GPL9250,SRX029263,chip-seq
GSM610745,Mus musculus,GSE22102,GPL9250,SRX029264,chip-seq
GSM1550892,Homo sapiens,GSE62742,GPL11154,SRX764571,chip-seq
GSM1847949,Homo sapiens,GSE71952,GPL16791,SRX1142275,chip-seq
GSM1322880,Arabidopsis lyrata,GSE54727,GPL16940,SRX465997,chip-seq
GSM1519166,Homo sapiens,GSE62063,GPL11154,SRX722363,chip-seq
GSM1551002,Homo sapiens,GSE62742,GPL11154,SRX764681,chip-seq
GSM1550899,Homo sapiens,GSE62742,GPL11154,SRX764578,chip-seq
GSM1550898,Homo sapiens,GSE62742,GPL11154,SRX764577,chip-seq
GSM613869,Homo sapiens,GSE16368,GPL9115,SRX1157849,chip-seq
GSM958669,Plasmodium falciparum,GSE39238,GPL11248,,
GSM1692805,Mus musculus,GSE69096,GPL13112,SRX1034746,chip-seq
GSM1973374,Mus musculus,GSE76042,GPL13112,SRX1486544,chip-seq
GSM419188,Homo sapiens,GSE16730,GPL8754,,
GSM1855844,Homo sapiens,GSE72131,GPL16791,SRX1155969,chip-seq
GSM1855845,Homo sapiens,GSE72131,GPL16791,SRX1155970,chip-seq
GSM537687,Homo sapiens,GSE19465,GPL9115,SRX019748,chip-seq
GSM1939107,Mus musculus,GSE74964,GPL13112,SRX1430128,chip-seq
GSM537681,Homo sapiens,GSE17312,GPL570,SRX019896,chip-seq
GSM537680,Homo sapiens,GSE17312,GPL570,SRX019895,chip-seq
GSM1939102,Mus musculus,GSE74964,GPL13112,SRX1430123,chip-seq
GSM1855843,Homo sapiens,GSE72131,GPL16791,SRX1155968,chip-seq
GSM1939103,Mus musculus,GSE74964,GPL13112,SRX1430124,chip-seq
GSM1144399,Homo sapiens,GSE47075,GPL13118,,
GSM1939108,Mus musculus,GSE74964,GPL13112,SRX1430129,chip-seq
GSM1939109,Mus musculus,GSE74964,GPL13112,SRX1430130,chip-seq
GSM1603212,Homo sapiens,GSE65687,GPL16288,SRX867184,chip-seq
GSM1144398,Homo sapiens,GSE47075,GPL13118,,
GSM509297,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM509296,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM509295,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM537992,Mus musculus,GSE21512,GPL7202,,chip-seq
GSM701439,Mus musculus,GSE28373,GPL13123,,
GSM1318862,Arabis alpina,GSE54560,GPL18238,SRX456453,chip-seq
GSM1464773,Arabidopsis thaliana,GSE60084,GPL13222,SRX669388,chip-seq
GSM1501176,Homo sapiens,GSE61265,GPL10999,SRX698182,chip-seq
GSM1318863,Arabis alpina,GSE54560,GPL18238,SRX456454,chip-seq
GSM701430,Mus musculus,GSE28373,GPL13123,,
GSM509299,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM509298,Saccharomyces cerevisiae,GSE14565,GPL1864,,
GSM1550938,Homo sapiens,GSE62742,GPL11154,SRX764617,chip-seq
GSM1234511,Mus musculus,GSE51004,GPL9250,SRX353819,chip-seq
GSM1888736,Homo sapiens,GSE73212,GPL11154,SRX1261934,chip-seq
GSM1464771,Arabidopsis thaliana,GSE60084,GPL13222,SRX669386,chip-seq
GSM1566141,Mus musculus,GSE64190,GPL13112,SRX810590,chip-seq
GSM1888732,Homo sapiens,GSE73212,GPL11154,SRX1261930,chip-seq
GSM1000087,Mus musculus,GSE31039,GPL9250,SRX185808,chip-seq
GSM621423,Homo sapiens,GSE19465,GPL9115,SRX031417,chip-seq
GSM621422,Homo sapiens,GSE19465,GPL9115,,chip-seq
GSM1180186,Mus musculus,GSE48519,GPL13112,SRX317661,chip-seq
GSM1566148,Mus musculus,GSE64190,GPL13112,SRX810597,chip-seq
GSM773012,Homo sapiens,GSE17312,GPL570,SRX532983,chip-seq
GSM1888767,Homo sapiens,GSE73212,GPL11154,SRX1261965,chip-seq
GSM2308583,Mus musculus,GSE86740,GPL21103,SRX2156998,chip-seq
GSM1464774,Arabidopsis thaliana,GSE60084,GPL13222,SRX669389,chip-seq
GSM1556824,Homo sapiens,GSE63763,GPL11154,SRX792167,chip-seq
GSM1918535,Homo sapiens,GSE74359,GPL18573,SRX1383781,chip-seq
GSM1918536,Homo sapiens,GSE74359,GPL18573,SRX1383782,chip-seq
GSM1918530,Homo sapiens,GSE74359,GPL18573,SRX1383776,chip-seq
GSM1131170,Nematostella vectensis,GSE46488,GPL9914,SRX272734,chip-seq
GSM1918532,Homo sapiens,GSE74359,GPL18573,SRX1383778,chip-seq
GSM1918533,Homo sapiens,GSE74359,GPL18573,SRX1383779,chip-seq
GSM1551007,Homo sapiens,GSE62742,GPL11154,SRX764686,chip-seq
GSM1122656,Homo sapiens,GSE46055,GPL11154,SRX265417,chip-seq
GSM1122657,Homo sapiens,GSE46055,GPL11154,SRX265418,chip-seq
GSM1888763,Homo sapiens,GSE73212,GPL11154,SRX1261961,chip-seq
GSM1479941,Drosophila melanogaster,GSE60428,GPL11203,SRX681797,chip-seq
GSM1973436,Mus musculus,GSE76052,GPL17021,SRX1484867,chip-seq
GSM1973437,Mus musculus,GSE76052,GPL17021,SRX1484868,chip-seq
GSM1973434,Mus musculus,GSE76052,GPL17021,SRX1484865,chip-seq
GSM1973435,Mus musculus,GSE76052,GPL17021,SRX1484866,chip-seq
GSM566955,Mus musculus,GSE20852,GPL9185,SRX023703,chip-seq
GSM566954,Mus musculus,GSE20852,GPL9185,SRX023702,chip-seq
GSM773492,Mus musculus,GSE28292,GPL1261,SRX092593,chip-seq
GSM1973438,Mus musculus,GSE76052,GPL17021,SRX1484869,chip-seq
GSM773491,Mus musculus,GSE28292,GPL1261,SRX092592,chip-seq
GSM2191513,Mus musculus,GSE82593,GPL13112,SRX1833286,chip-seq
GSM2232241,Mus musculus,GSE83833,GPL19057,SRX1943190,chip-seq
GSM2175530,Drosophila melanogaster,GSE81795,GPL13304,SRX1794245,chip-seq
GSM669624,Homo sapiens,GSE16368,GPL9115,SRX1140274,chip-seq
GSM945249,Homo sapiens,GSE35583,GPL9052,SRX190032,chip-seq
GSM945321,Homo sapiens,GSE35583,GPL9052,SRX190104,chip-seq
GSM419215,Homo sapiens,GSE16730,GPL8754,,
GSM1121870,Homo sapiens,GSE46014,GPL9115,,chip-seq
GSM419217,Homo sapiens,GSE16730,GPL8754,,
